"id";"sn";"fn";"ln";"no";"ps";"nt";"db";"ag";"ht";"ap";"go";"ci";"cb";"cn"
"764";"250005348";"Matić";"Nemanja";"Matić";"21";"3";"SRB";1988-08-01;"26";"193";"2";"1";"52914";"Chelsea";"ENG"
"765";"69271";"Mikel";"John Obi";"Mikel";"12";"3";"NGA";1987-04-22;"27";"188";"1";"0";"52914";"Chelsea";"ENG"
"766";"250053633";"Oscar";"";"Oscar";"8";"3";"BRA";1991-09-09;"23";"180";"2";"0";"52914";"Chelsea";"ENG"
"767";"250011599";"Ramires";"";"Ramires";"7";"3";"BRA";1987-03-24;"27";"180";"1";"0";"52914";"Chelsea";"ENG"
"768";"106631";"Rémy";"Loïc";"Rémy";"18";"4";"FRA";1987-01-02;"27";"184";"1";"0";"52914";"Chelsea";"ENG"
"769";"250052469";"Salah";"Mohamed";"Salah";"17";"3";"EGY";1992-06-15;"22";"175";"1";"0";"52914";"Chelsea";"ENG"
"770";"250005337";"Schürrle";"André";"Schürrle";"14";"4";"GER";1990-11-06;"23";"184";"1";"0";"52914";"Chelsea";"ENG"
"771";"45902";"Terry";"John";"Terry";"26";"2";"ENG";1980-12-07;"33";"187";"2";"0";"52914";"Chelsea";"ENG"
"772";"1905688";"Willian";"";"Willian";"22";"3";"BRA";1988-08-09;"26";"173";"2";"0";"52914";"Chelsea";"ENG"
"773";"250024983";"Zouma";"Kurt";"Zouma";"5";"2";"FRA";1994-10-27;"19";NA;"0";"0";"52914";"Chelsea";"ENG"
"774";"1903543";"Agüero";"Sergio";"Agüero";"16";"4";"ARG";1988-06-02;"26";"172";"2";"1";"52919";"Man. City";"ENG"
"775";"250005255";"Boyata";"Dedryck";"Boyata";"38";"2";"BEL";1990-11-28;"23";"188";"0";"0";"52919";"Man. City";"ENG"
"776";"250056557";"Bryan";"Kean";"Bryan";"72";"3";"ENG";1996-11-01;"17";NA;"0";"0";"52919";"Man. City";"ENG"
"777";"250041703";"Bytyqi";"Sinan";"Bytyqi";"75";"3";"AUT";1995-01-15;"19";NA;"0";"0";"52919";"Man. City";"ENG"
"778";"250075757";"Caballero";"Willy";"Caballero";"13";"1";"ARG";1981-09-28;"33";NA;"0";"0";"52919";"Man. City";"ENG"
"779";"62975";"Clichy";"Gaël";"Clichy";"22";"2";"FRA";1985-07-26;"29";"176";"2";"0";"52919";"Man. City";"ENG"
"780";"72455";"Demichelis";"Martín";"Demichelis";"26";"2";"ARG";1980-12-20;"33";"184";"2";"0";"52919";"Man. City";"ENG"
"781";"72048";"Džeko";"Edin";"Džeko";"10";"4";"BIH";1986-03-17;"28";"193";"2";"0";"52919";"Man. City";"ENG"
"782";"250054429";"Evans";"George";"Evans";"70";"3";"ENG";1994-12-13;"19";"184";"0";"0";"52919";"Man. City";"ENG"
"783";"250054430";"Facey";"Shay";"Facey";"58";"2";"ENG";1995-01-07;"19";"179";"0";"0";"52919";"Man. City";"ENG"
"784";"101299";"Fernandinho";"";"Fernandinho";"25";"3";"BRA";1985-05-04;"29";"176";"2";"0";"52919";"Man. City";"ENG"
"785";"250054431";"Glendon";"George";"Glendon";"73";"3";"ENG";1995-05-03;"19";"177";"0";"0";"52919";"Man. City";"ENG"
"786";"250047105";"Gunn";"Angus";"Gunn";"56";"1";"ENG";1996-01-22;"18";NA;"0";"0";"52919";"Man. City";"ENG"
"787";"104231";"Hart";"Joe";"Hart";"1";"1";"ENG";1987-04-19;"27";"196";"2";"0";"52919";"Man. City";"ENG"
"788";"250055243";"Hiwula";"Jordy";"Hiwula";"76";"4";"ENG";1994-09-24;"20";NA;"0";"0";"52919";"Man. City";"ENG"
"789";"69173";"Jesús Navas";"";"Jesús Navas";"15";"3";"ESP";1985-11-21;"28";"170";"2";"0";"52919";"Man. City";"ENG"
"790";"102514";"Jovetić";"Stevan";"Jovetić";"35";"4";"MNE";1989-11-02;"24";"183";"1";"0";"52919";"Man. City";"ENG"
"791";"105814";"Kolarov";"Aleksandar";"Kolarov";"11";"2";"SRB";1985-11-10;"28";"187";"1";"0";"52919";"Man. City";"ENG"
"792";"71507";"Kompany";"Vincent";"Kompany";"4";"2";"BEL";1986-04-10;"28";"190";"2";"0";"52919";"Man. City";"ENG"
"793";"31609";"Lampard";"Frank";"Lampard";"18";"3";"ENG";1978-06-20;"36";"183";"1";"0";"52919";"Man. City";"ENG"
"794";"250023237";"Lawlor";"Ian";"Lawlor";"48";"1";"IRL";1994-10-27;"19";NA;"0";"0";"52919";"Man. City";"ENG"
"795";"250003745";"Mangala";"Eliaquim";"Mangala";"20";"2";"FRA";1991-02-13;"23";"187";"0";"0";"52919";"Man. City";"ENG"
"796";"70120";"Milner";"James";"Milner";"7";"3";"ENG";1986-01-04;"28";"176";"2";"0";"52919";"Man. City";"ENG"
"797";"93324";"Nasri";"Samir";"Nasri";"8";"3";"FRA";1987-06-26;"27";"175";"1";"0";"52919";"Man. City";"ENG"
"798";"250007254";"Nastasić";"Matija";"Nastasić";"33";"2";"SRB";1993-03-28;"21";"187";"0";"0";"52919";"Man. City";"ENG"
"799";"250042430";"Pozo";"José Ángel";"Pozo";"78";"4";"ESP";1996-03-15;"18";NA;"0";"0";"52919";"Man. City";"ENG"
"800";"72795";"Sagna";"Bacary";"Sagna";"3";"2";"FRA";1983-02-14;"31";"176";"1";"0";"52919";"Man. City";"ENG"
"801";"64257";"Silva";"David";"Silva";"21";"3";"ESP";1986-01-08;"28";"170";"2";"0";"52919";"Man. City";"ENG"
"802";"95082";"Y. Touré";"Yaya";"Touré";"42";"3";"CIV";1983-05-13;"31";"191";"2";"0";"52919";"Man. City";"ENG"
"803";"101608";"Zabaleta";"Pablo";"Zabaleta";"5";"2";"ARG";1985-01-16;"29";"176";"1";"0";"52919";"Man. City";"ENG"
"804";"66794";"Akinfeev";"Igor";"Akinfeev";"35";"1";"RUS";1986-04-08;"28";"185";"2";"0";"54266";"CSKA Moskva";"RUS"
"805";"250063860";"Bazelyuk";"Konstantin";"Bazelyuk";"71";"4";"RUS";1993-04-12;"21";NA;"0";"0";"54266";"CSKA Moskva";"RUS"
"806";"49086";"A. Berezutski";"Aleksei";"Berezutski";"6";"2";"RUS";1982-06-20;"32";"190";"1";"0";"54266";"CSKA Moskva";"RUS"
"807";"49083";"V. Berezutski";"Vasili";"Berezutski";"24";"2";"RUS";1982-06-20;"32";"189";"2";"0";"54266";"CSKA Moskva";"RUS"
"808";"98086";"Cauņa";"Aleksandrs";"Cauņa";"19";"3";"LVA";1988-01-19;"26";"174";"0";"0";"54266";"CSKA Moskva";"RUS"
"809";"250000510";"Chepchugov";"Sergei";"Chepchugov";"1";"1";"RUS";1985-07-15;"29";"185";"0";"0";"54266";"CSKA Moskva";"RUS"
"810";"250055119";"Chernov";"Nikita";"Chernov";"91";"2";"RUS";1996-01-14;"18";NA;"0";"0";"54266";"CSKA Moskva";"RUS"
"811";"250075655";"Dergachev";"Nikolai";"Dergachev";"46";"4";"RUS";1994-05-24;"20";NA;"0";"0";"54266";"CSKA Moskva";"RUS"
"812";"250002480";"Doumbia";"Seydou";"Doumbia";"88";"4";"CIV";1987-12-31;"26";"179";"2";"0";"54266";"CSKA Moskva";"RUS"
"813";"108426";"Dzagoev";"Alan";"Dzagoev";"10";"3";"RUS";1990-06-17;"24";"179";"0";"0";"54266";"CSKA Moskva";"RUS"
"814";"96881";"Elm";"Rasmus";"Elm";"20";"3";"SWE";1988-03-17;"26";"184";"0";"0";"54266";"CSKA Moskva";"RUS"
"815";"72529";"R. Eremenko";"Roman";"Eremenko";"25";"3";"FIN";1987-03-19;"27";"180";"2";"0";"54266";"CSKA Moskva";"RUS"
"816";"250063915";"Georgievski";"Svyatoslav";"Georgievski";"98";"3";"RUS";1995-08-21;"19";NA;"0";"0";"54266";"CSKA Moskva";"RUS"
"817";"55543";"Ignashevich";"Sergei";"Ignashevich";"4";"2";"RUS";1979-07-14;"35";"186";"2";"0";"54266";"CSKA Moskva";"RUS"
"818";"250055125";"Makarov";"Aleksandr";"Makarov";"43";"4";"RUS";1996-04-24;"18";NA;"0";"0";"54266";"CSKA Moskva";"RUS"
"819";"250052963";"Mário Fernandes";"";"Mário Fernandes";"2";"2";"BRA";1991-06-28;"23";"189";"2";"0";"54266";"CSKA Moskva";"RUS"
"820";"250063913";"Martusevich";"Maksim";"Martusevich";"99";"3";"RUS";1995-03-07;"19";NA;"0";"0";"54266";"CSKA Moskva";"RUS"
"821";"250004244";"G. Milanov";"Georgi";"Milanov";"23";"3";"BUL";1992-02-19;"22";"184";"2";"0";"54266";"CSKA Moskva";"RUS"
"822";"250044943";"Musa";"Ahmed";"Musa";"18";"4";"NGA";1992-10-14;"21";"170";"2";"1";"54266";"CSKA Moskva";"RUS"
"823";"69615";"Nababkin";"Kirill";"Nababkin";"14";"2";"RUS";1986-09-08;"28";"176";"1";"0";"54266";"CSKA Moskva";"RUS"
"824";"97869";"Natcho";"Bebras";"Natcho";"66";"3";"ISR";1988-02-18;"26";"175";"2";"0";"54266";"CSKA Moskva";"RUS"
"825";"250075649";"Panchenko";"Kirill";"Panchenko";"8";"4";"RUS";1989-10-19;"24";NA;"1";"0";"54266";"CSKA Moskva";"RUS"
"826";"250063906";"Pomazun";"Ilya";"Pomazun";"45";"1";"RUS";1996-08-16;"18";NA;"0";"0";"54266";"CSKA Moskva";"RUS"
"827";"1906987";"Schennikov";"Georgi";"Schennikov";"42";"2";"RUS";1991-04-27;"23";"178";"2";"0";"54266";"CSKA Moskva";"RUS"
"828";"93114";"Z. Tošić";"Zoran";"Tošić";"7";"3";"SRB";1987-04-28;"27";"171";"2";"0";"54266";"CSKA Moskva";"RUS"
"829";"250064062";"Vitinho";"";"Vitinho";"31";"4";"BRA";1993-10-09;"20";"178";"0";"0";"54266";"CSKA Moskva";"RUS"
"830";"99720";"Wernbloom";"Pontus";"Wernbloom";"3";"3";"SWE";1986-06-25;"28";"187";"0";"0";"54266";"CSKA Moskva";"RUS"
"831";"74318";"Aogo";"Dennis";"Aogo";"15";"2";"GER";1987-01-14;"27";"184";"2";"0";"57388";"Schalke";"GER"
"832";"250055653";"Avdijaj";"Donis";"Avdijaj";"29";"4";"GER";1996-08-25;"18";NA;"0";"0";"57388";"Schalke";"GER"
"833";"250023940";"Ayhan";"Kaan";"Ayhan";"24";"3";"TUR";1994-11-10;"19";NA;"2";"0";"57388";"Schalke";"GER"
"834";"63107";"Barnetta";"Tranquillo";"Barnetta";"27";"3";"SUI";1985-05-22;"29";"178";"2";"0";"57388";"Schalke";"GER"
"835";"74323";"Boateng";"Kevin-Prince";"Boateng";"9";"3";"GHA";1987-03-06;"27";"183";"2";"0";"57388";"Schalke";"GER"
"836";"250063665";"Borgmann";"Axel";"Borgmann";"21";"2";"GER";1994-07-08;"20";NA;"0";"0";"57388";"Schalke";"GER"
"837";"1904338";"Choupo-Moting";"Eric Maxim";"Choupo-Moting";"13";"4";"CMR";1989-03-23;"25";NA;"2";"0";"57388";"Schalke";"GER"
"838";"1908294";"Clemens";"Christian";"Clemens";"11";"3";"GER";1991-08-04;"23";"181";"0";"0";"57388";"Schalke";"GER"
"839";"250026763";"Draxler";"Julian";"Draxler";"10";"3";"GER";1993-09-20;"21";"183";"2";"0";"57388";"Schalke";"GER"
"840";"93160";"Fährmann";"Ralf";"Fährmann";"1";"1";"GER";1988-09-27;"26";"194";"2";"0";"57388";"Schalke";"GER"
"841";"91479";"Farfán";"Jefferson";"Farfán";"17";"4";"PER";1984-10-26;"29";"178";"0";"0";"57388";"Schalke";"GER"
"842";"250003410";"Felipe Santana";"";"Felipe Santana";"5";"2";"BRA";1986-03-17;"28";"194";"0";"0";"57388";"Schalke";"GER"
"843";"67702";"Fuchs";"Christian";"Fuchs";"23";"2";"AUT";1986-04-07;"28";"186";"2";"0";"57388";"Schalke";"GER"
"844";"108399";"Giefer";"Fabian";"Giefer";"34";"1";"GER";1990-05-17;"24";NA;"0";"0";"57388";"Schalke";"GER"
"845";"250041771";"Goretzka";"Leon";"Goretzka";"8";"3";"GER";1995-02-06;"19";"189";"0";"0";"57388";"Schalke";"GER"
"846";"250039743";"Höger";"Marco";"Höger";"12";"3";"GER";1989-09-16;"25";"186";"1";"0";"57388";"Schalke";"GER"
"847";"108131";"Höwedes";"Benedikt";"Höwedes";"4";"2";"GER";1988-02-29;"26";"187";"0";"0";"57388";"Schalke";"GER"
"848";"53931";"Huntelaar";"Klaas-Jan";"Huntelaar";"25";"4";"NED";1983-08-12;"31";"186";"2";"2";"57388";"Schalke";"GER"
"849";"250055663";"Kehrer";"Thilo";"Kehrer";"39";"3";"GER";1996-09-21;"18";NA;"0";"0";"57388";"Schalke";"GER"
"850";"250075784";"Kirchhoff";"Jan";"Kirchhoff";"3";"2";"GER";1990-10-01;"24";NA;"0";"0";"57388";"Schalke";"GER"
"851";"250041626";"Kolašinac";"Sead";"Kolašinac";"6";"2";"BIH";1993-06-20;"21";"183";"0";"0";"57388";"Schalke";"GER"
"852";"250018116";"Matip";"Joel";"Matip";"32";"2";"CMR";1991-08-08;"23";"192";"1";"0";"57388";"Schalke";"GER"
"853";"250041776";"Meyer";"Max";"Meyer";"7";"3";"GER";1995-09-18;"19";NA;"2";"0";"57388";"Schalke";"GER"
"854";"250055657";"Multhaup";"Maurice";"Multhaup";"16";"3";"GER";1996-12-15;"17";NA;"0";"0";"57388";"Schalke";"GER"
"855";"250011785";"Neustädter";"Roman";"Neustädter";"33";"3";"GER";1988-02-18;"26";"190";"2";"0";"57388";"Schalke";"GER"
"856";"105066";"Obasi";"Chinedu";"Obasi";"20";"4";"NGA";1986-06-01;"28";"188";"2";"0";"57388";"Schalke";"GER"
"857";"105966";"Sam";"Sidney";"Sam";"18";"3";"GER";1988-01-31;"26";"174";"1";"0";"57388";"Schalke";"GER"
"858";"250063984";"S. Sané";"Leroy";"Sané";"19";"3";"GER";1996-01-11;"18";NA;"0";"0";"57388";"Schalke";"GER"
"859";"250064008";"Sobottka";"Marcel";"Sobottka";"35";"2";"GER";1994-04-25;"20";"183";"0";"0";"57388";"Schalke";"GER"
"860";"250017050";"Uchida";"Atsuto";"Uchida";"22";"2";"JPN";1988-03-27;"26";"176";"1";"0";"57388";"Schalke";"GER"
"861";"250063980";"Wellenreuther";"Timon";"Wellenreuther";"40";"1";"GER";1995-12-03;"18";NA;"0";"0";"57388";"Schalke";"GER"
"862";"46182";"Wetklo";"Christian";"Wetklo";"28";"1";"GER";1980-01-11;"34";NA;"0";"0";"57388";"Schalke";"GER"
"863";"250032500";"Arghus";"";"Arghus";"44";"2";"ITA";1988-01-19;"26";"186";"1";"0";"57490";"Maribor";"SVN"
"864";"98819";"Biton";"David";"Biton";"20";"4";"ISR";1988-03-01;"26";"185";"0";"0";"57490";"Maribor";"SVN"
"865";"250050555";"Bohar";"Damjan";"Bohar";"39";"3";"SVN";1991-10-18;"22";NA;"8";"3";"57490";"Maribor";"SVN"
"866";"250024994";"Cotman";"Aljaž";"Cotman";"1";"1";"SVN";1994-04-26;"20";NA;"0";"0";"57490";"Maribor";"SVN"
"867";"250004941";"Črnic";"Matic";"Črnic";"92";"3";"SVN";1992-06-12;"22";"174";"0";"0";"57490";"Maribor";"SVN"
"868";"250023787";"Derviševič";"Amir";"Derviševič";"21";"3";"SVN";1992-07-04;"22";NA;"6";"0";"57490";"Maribor";"SVN"
"869";"250050089";"S. Dodlek";"Sven";"Dodlek";"40";"3";"SVN";1995-09-28;"19";NA;"0";"0";"57490";"Maribor";"SVN"
"870";"250050852";"Fajić";"Nusmir";"Fajić";"17";"4";"BIH";1987-01-12;"27";NA;"2";"0";"57490";"Maribor";"SVN"
"871";"250072802";"M. Filipović";"Matej";"Filipović";"35";"2";"SVN";1995-12-12;"18";NA;"0";"0";"57490";"Maribor";"SVN"
"872";"250020199";"Ž. Filipović";"Željko";"Filipović";"5";"3";"SVN";1988-10-03;"25";"194";"8";"0";"57490";"Maribor";"SVN"
"873";"250072803";"Hamer";"Marino";"Hamer";"12";"1";"SVN";1995-02-26;"19";NA;"0";"0";"57490";"Maribor";"SVN"
"874";"250050090";"Hotič";"Dino";"Hotič";"23";"3";"SVN";1995-07-26;"19";"168";"0";"0";"57490";"Maribor";"SVN"
"875";"96415";"Ibraimi";"Agim";"Ibraimi";"10";"3";"MKD";1988-08-29;"26";"177";"8";"3";"57490";"Maribor";"SVN"
"876";"52720";"Mejač";"Aleš";"Mejač";"7";"2";"SVN";1983-03-18;"31";"184";"1";"0";"57490";"Maribor";"SVN"
"877";"106636";"Mendy";"Jean-Philippe";"Mendy";"14";"4";"FRA";1987-03-04;"27";NA;"8";"0";"57490";"Maribor";"SVN"
"878";"104204";"Mertelj";"Aleš";"Mertelj";"70";"3";"SVN";1987-03-22;"27";"184";"6";"0";"57490";"Maribor";"SVN"
"879";"250060908";"Moravac";"Ranko";"Moravac";"25";"3";"SVN";1995-01-25;"19";NA;"0";"0";"57490";"Maribor";"SVN"
"880";"250072797";"Ndiaye";"Welle";"Ndiaye";"6";"3";"SEN";1990-04-05;"24";NA;"1";"0";"57490";"Maribor";"SVN"
"881";"250029893";"Obradović";"Matko";"Obradović";"69";"1";"CRO";1991-05-11;"23";NA;"0";"0";"57490";"Maribor";"SVN"
"882";"250023791";"Ploj";"Alen";"Ploj";"27";"4";"SVN";1992-06-30;"22";"183";"0";"0";"57490";"Maribor";"SVN"
"883";"105352";"Rajčevič";"Aleksander";"Rajčevič";"26";"2";"SVN";1986-11-17;"27";"184";"8";"0";"57490";"Maribor";"SVN"
"884";"250010499";"Sallalich";"Sintayehu";"Sallalich";"8";"3";"ISR";1991-06-20;"23";"175";"5";"0";"57490";"Maribor";"SVN"
"885";"250014070";"Sirk";"Rok";"Sirk";"15";"4";"SVN";1993-09-10;"21";NA;"0";"0";"57490";"Maribor";"SVN"
"886";"250050098";"Stojanovič";"Petar";"Stojanovič";"30";"3";"SVN";1995-10-07;"18";NA;"7";"0";"57490";"Maribor";"SVN"
"887";"63313";"Šuler";"Marko";"Šuler";"4";"2";"SVN";1983-03-09;"31";NA;"7";"0";"57490";"Maribor";"SVN"
"888";"1903913";"Tavares";"";"Tavares";"9";"4";"BRA";1984-03-30;"30";"175";"8";"1";"57490";"Maribor";"SVN"
"889";"250032510";"Trajkovski";"Dejan";"Trajkovski";"24";"2";"SVN";1992-04-14;"22";"175";"0";"0";"57490";"Maribor";"SVN"
"890";"250067768";"Vidic";"Žan";"Vidic";"13";"1";"SVN";1995-06-07;"19";NA;"0";"0";"57490";"Maribor";"SVN"
"891";"105353";"Viler";"Mitja";"Viler";"28";"2";"SVN";1986-09-01;"28";"181";"8";"0";"57490";"Maribor";"SVN"
"892";"68846";"Vršič";"Dare";"Vršič";"22";"3";"SVN";1984-09-26;"30";"181";"8";"1";"57490";"Maribor";"SVN"
"893";"250050099";"Vujčič";"Daniel";"Vujčič";"31";"3";"SVN";1995-04-12;"19";NA;"0";"0";"57490";"Maribor";"SVN"
"894";"250050100";"Vukliševič";"Damjan";"Vukliševič";"16";"2";"SVN";1995-06-28;"19";NA;"0";"0";"57490";"Maribor";"SVN"
"895";"250050102";"Zahovič";"Luka";"Zahovič";"11";"4";"SVN";1995-11-15;"18";NA;"1";"1";"57490";"Maribor";"SVN"
"896";"250067769";"Živko";"Žiga";"Živko";"36";"2";"SVN";1995-07-21;"19";NA;"0";"0";"57490";"Maribor";"SVN"
"897";"250055748";"Al. Ajeti";"Albian";"Ajeti";"38";"4";"SUI";1997-02-26;"17";NA;"0";"0";"59856";"Basel";"SUI"
"898";"250016842";"Ar. Ajeti";"Arlind";"Ajeti";"5";"2";"SUI";1993-09-25;"21";"185";"0";"0";"59856";"Basel";"SUI"
"899";"250061470";"Aliji";"Naser";"Aliji";"27";"2";"MKD";1993-12-27;"20";NA;"0";"0";"59856";"Basel";"SUI"
"900";"70635";"Calla";"Davide";"Calla";"39";"3";"SUI";1984-10-06;"29";NA;"1";"0";"59856";"Basel";"SUI"
"901";"60391";"P. Degen";"Philipp";"Degen";"4";"2";"SUI";1983-02-15;"31";"186";"0";"0";"59856";"Basel";"SUI"
"902";"72563";"Delgado";"Matías";"Delgado";"10";"3";"ARG";1982-12-15;"31";"182";"1";"0";"59856";"Basel";"SUI"
"903";"250052468";"Díaz";"Marcelo";"Díaz";"21";"3";"CHI";1986-12-30;"27";"166";"0";"0";"59856";"Basel";"SUI"
"904";"250056993";"Elneny";"Mohamed";"Elneny";"33";"3";"EGY";1992-07-11;"22";"180";"2";"0";"59856";"Basel";"SUI"
"905";"250064274";"Embolo";"Breel";"Embolo";"36";"4";"CMR";1997-02-14;"17";NA;"2";"0";"59856";"Basel";"SUI"
"906";"102128";"F. Frei";"Fabian";"Frei";"20";"3";"SUI";1989-01-08;"25";"183";"2";"0";"59856";"Basel";"SUI"
"907";"97737";"Gashi";"Shkelzen";"Gashi";"11";"4";"ALB";1988-07-15;"26";NA;"0";"0";"59856";"Basel";"SUI"
"908";"250070712";"Gonzalez";"Derlis";"Gonzalez";"25";"4";"PAR";1994-03-20;"20";NA;"2";"1";"59856";"Basel";"SUI"
"909";"250075656";"Hamoudi";"Ahmed";"Hamoudi";"24";"3";"EGY";1990-07-30;"24";NA;"1";"0";"59856";"Basel";"SUI"
"910";"97350";"Ivanov";"Ivan";"Ivanov";"15";"2";"BUL";1988-02-25;"26";"186";"0";"0";"59856";"Basel";"SUI"
"911";"250066599";"Kakitani";"Yoichiro";"Kakitani";"14";"3";"JPN";1990-01-03;"24";NA;"1";"0";"59856";"Basel";"SUI"
"912";"94009";"Safari";"Behrang";"Safari";"19";"2";"SWE";1985-02-09;"29";"181";"2";"0";"59856";"Basel";"SUI"
"913";"56199";"Samuel";"Walter";"Samuel";"6";"2";"ARG";1978-03-23;"36";"183";"1";"0";"59856";"Basel";"SUI"
"914";"250050401";"Schär";"Fabian";"Schär";"16";"2";"SUI";1991-12-20;"22";"186";"2";"0";"59856";"Basel";"SUI"
"915";"250008303";"Serey Die";"Geoffroy";"Serey Die";"8";"3";"CIV";1984-11-07;"29";"179";"1";"0";"59856";"Basel";"SUI"
"916";"250031359";"Sio";"Giovanni";"Sio";"30";"4";"CIV";1989-03-31;"25";"180";"0";"0";"59856";"Basel";"SUI"
"917";"60390";"Streller";"Marco";"Streller";"9";"4";"SUI";1981-06-18;"33";"197";"2";"1";"59856";"Basel";"SUI"
"918";"96847";"Suchý";"Marek";"Suchý";"17";"2";"CZE";1988-03-29;"26";"182";"2";"0";"59856";"Basel";"SUI"
"919";"250000898";"Vaclík";"Tomáš";"Vaclík";"1";"1";"CZE";1989-03-29;"25";"188";"2";"0";"59856";"Basel";"SUI"
"920";"65689";"Vailati";"Germano";"Vailati";"18";"1";"SUI";1980-08-30;"34";"187";"0";"0";"59856";"Basel";"SUI"
"921";"1905362";"Xhaka";"Taulant";"Xhaka";"34";"3";"ALB";1991-03-28;"23";"172";"2";"0";"59856";"Basel";"SUI"
"922";"108762";"Zuffi";"Luca";"Zuffi";"7";"3";"SUI";1990-03-27;"24";NA;"2";"0";"59856";"Basel";"SUI"
"923";"250012884";"Aleksievich";"Ilya";"Aleksievich";"9";"3";"BLR";1991-02-10;"23";NA;"5";"0";"66168";"BATE";"BLR"
"924";"250066726";"Antilevski";"Dmitri";"Antilevski";"44";"4";"BLR";1997-06-12;"17";NA;"0";"0";"66168";"BATE";"BLR"
"925";"1903601";"Baga";"Dmitri";"Baga";"25";"3";"BLR";1990-01-04;"24";"182";"0";"0";"66168";"BATE";"BLR"
"926";"250072764";"Chernik";"Sergei";"Chernik";"16";"1";"BLR";1988-07-20;"26";NA;"8";"0";"66168";"BATE";"BLR"
"927";"250058269";"Dzhigero";"Aleksandr";"Dzhigero";"49";"3";"BLR";1996-04-15;"18";NA;"0";"0";"66168";"BATE";"BLR"
"928";"96725";"Filipenko";"Egor";"Filipenko";"21";"2";"BLR";1988-04-10;"26";"194";"8";"0";"66168";"BATE";"BLR"
"929";"250011530";"Gayduchik";"Vitali";"Gayduchik";"3";"2";"BLR";1989-07-12;"25";NA;"3";"0";"66168";"BATE";"BLR"
"930";"250072766";"Karnitski";"Aleksandr";"Karnitski";"7";"3";"BLR";1989-02-14;"25";NA;"6";"1";"66168";"BATE";"BLR"
"931";"250072769";"Kats";"Artur";"Kats";"50";"3";"BLR";1994-12-26;"19";NA;"0";"0";"66168";"BATE";"BLR"
"932";"106110";"Khagush";"Anri";"Khagush";"14";"2";"RUS";1986-09-23;"28";NA;"8";"1";"66168";"BATE";"BLR"
"933";"250072770";"Klimovich";"Vladislav";"Klimovich";"15";"4";"BLR";1996-06-12;"18";NA;"0";"0";"66168";"BATE";"BLR"
"934";"21904";"Likhtarovich";"Dmitri";"Likhtarovich";"2";"3";"BLR";1978-03-01;"36";"180";"4";"0";"66168";"BATE";"BLR"
"935";"74005";"Māliņš";"Germans";"Māliņš";"30";"1";"LVA";1987-10-12;"26";NA;"0";"0";"66168";"BATE";"BLR"
"936";"250040558";"Mladenović";"Filip";"Mladenović";"22";"2";"SRB";1991-08-15;"23";NA;"5";"0";"66168";"BATE";"BLR"
"937";"250019846";"Olekhnovich";"Edgar";"Olekhnovich";"23";"3";"BLR";1987-05-17;"27";NA;"7";"0";"66168";"BATE";"BLR"
"938";"66757";"Pavlov";"Aleksandr";"Pavlov";"17";"3";"BLR";1984-08-18;"30";"178";"4";"0";"66168";"BATE";"BLR"
"939";"250055178";"Pavlovets";"Aleksandr";"Pavlovets";"46";"2";"BLR";1996-08-13;"18";NA;"0";"0";"66168";"BATE";"BLR"
"940";"250072767";"Petrenko";"Aleksei";"Petrenko";"52";"4";"BLR";1995-02-03;"19";NA;"0";"0";"66168";"BATE";"BLR"
"941";"250039153";"Polyakov";"Denis";"Polyakov";"33";"2";"BLR";1991-04-17;"23";"184";"8";"1";"66168";"BATE";"BLR"
"942";"98996";"Rodionov";"Vitali";"Rodionov";"20";"4";"BLR";1983-12-11;"30";"179";"8";"2";"66168";"BATE";"BLR"
"943";"250055182";"Scherbitski";"Denis";"Scherbitski";"48";"1";"BLR";1996-04-14;"18";NA;"0";"0";"66168";"BATE";"BLR"
"944";"250027769";"Signevich";"Nikolai";"Signevich";"13";"4";"BLR";1992-02-20;"22";NA;"8";"0";"66168";"BATE";"BLR"
"945";"250052720";"Soroko";"Artem";"Soroko";"34";"1";"BLR";1992-04-01;"22";NA;"0";"0";"66168";"BATE";"BLR"
"946";"57007";"Tubić";"Nemanja";"Tubić";"55";"2";"SRB";1984-04-08;"30";NA;"0";"0";"66168";"BATE";"BLR"
"947";"250020170";"A. Volodko";"Aleksandr";"Volodko";"8";"3";"BLR";1986-06-18;"28";"177";"7";"1";"66168";"BATE";"BLR"
"948";"250012008";"M. Volodko";"Maksim";"Volodko";"42";"3";"BLR";1992-11-10;"21";NA;"4";"0";"66168";"BATE";"BLR"
"949";"250061655";"Yablonski";"Evgeni";"Yablonski";"5";"3";"BLR";1995-05-10;"19";NA;"1";"0";"66168";"BATE";"BLR"
"950";"250074339";"Yakovlev";"Andriy";"Yakovlev";"77";"3";"UKR";1989-02-20;"25";NA;"3";"0";"66168";"BATE";"BLR"
"951";"250052721";"Zdanyuk";"Evgeni";"Zdanyuk";"51";"3";"BLR";1994-01-19;"20";NA;"0";"0";"66168";"BATE";"BLR"
"952";"106163";"A. Aleksandrov";"Aleksandar";"Aleksandrov";"15";"2";"BUL";1986-04-13;"28";NA;"4";"0";"2603104";"Ludogorets";"BUL"
"953";"250057130";"Alexandrov";"Mihail";"Alexandrov";"7";"3";"BUL";1989-06-11;"25";NA;"7";"0";"2603104";"Ludogorets";"BUL"
"954";"250015838";"Angulo";"Brayan";"Angulo";"16";"2";"COL";1989-11-02;"24";NA;"2";"0";"2603104";"Ludogorets";"BUL"
